Date,Open,High,Low,Close,Volume
30/03/2020,63.84,66.489998,63.397499,66.397499,60225200
31/03/2020,66.800003,68.849998,64.4375,65.900002,94996000
01/04/2020,63.912498,65.3825,60.32,60.767502,65691200
02/04/2020,61.060001,64,60.577499,63.8675,67576400
03/04/2020,63.490002,63.907501,59.5975,60.977501,66321200
06/04/2020,63.810001,67.470001,63.232498,67.099998,72788400
07/04/2020,69.324997,69.5625,64.324997,64.7575,78452000
08/04/2020,65.852501,66.987503,65.150002,66.737503,54244400
09/04/2020,68,68.230003,65.105003,65.737503,52556400
13/04/2020,65.137497,67.550003,64.25,67.462502,39840800
14/04/2020,68.75,71.330002,68.472504,70.987503,53094800
15/04/2020,69.300003,71.042503,68.845001,70.209999,36614800
16/04/2020,71.769997,74.75,71.637497,73.675003,74562000
17/04/2020,74.5,74.714996,71.735001,73.080002,53912000
20/04/2020,71.809998,73.375,71.317497,71.762497,44938800
21/04/2020,70.577499,71.192497,66.777496,67.377502,73516000
22/04/2020,69.307503,71.967499,68.849998,71.537498,48335600
23/04/2020,71.959999,73.285004,70.75,71.002502,42416000
24/04/2020,70.900002,72.417503,70.150002,72.397499,35232800
27/04/2020,73.747498,75.875,73.5,74.269997,47938800
28/04/2020,75.75,76.050003,72.785004,72.839996,44290400
29/04/2020,74.192497,75.144997,73.4375,74.614998,37916000
30/04/2020,74.072502,74.614998,72.93,73.07,37591600
01/05/2020,71.087502,72.224998,70.209999,70.695,34209600
04/05/2020,70.220001,72.959999,70.220001,72.822502,31755600
05/05/2020,73.8675,75.067497,72.822502,73.434998,36889600
06/05/2020,74.232498,75.5,73.852501,74.447502,32346400
07/05/2020,75.845001,76.852501,75.330002,76.217499,37373200
08/05/2020,76.9375,78.1875,76.597504,78.125,33921600
11/05/2020,78.074997,81.125,77.787498,80.654999,46906000
12/05/2020,81.235001,81.724998,77.927498,78.025002,49306000
13/05/2020,79.175003,80.785004,75.947502,77.800003,62585200
14/05/2020,78.417503,80.360001,76.875,80.305,60231200
15/05/2020,78.897499,85.004997,78.739998,84.907501,98766000
18/05/2020,87.605003,89.165001,86.805,87.502502,77446000
19/05/2020,87.902496,90.875,87.627502,88.055,71732000
20/05/2020,89.910004,90.43,88.887497,89.699997,58753600
21/05/2020,90.514999,90.525002,87.375,87.752502,76106800
22/05/2020,88.252502,90.93,87.1325,90.262497,103876400
26/05/2020,91.567497,91.817497,86.720001,87.177498,77078000
27/05/2020,86.25,86.327499,79.967499,85.252502,117589200
28/05/2020,84.122498,87.605003,83.792503,84.870003,73489600
29/05/2020,85.544998,88.754997,84.849998,88.754997,74525600
01/06/2020,88.332497,88.407501,86.894997,88.0625,38987600
02/06/2020,87.962502,88.372498,86.580002,88.252502,39132000
03/06/2020,88.222504,88.662498,87,87.695,36544000
04/06/2020,87.279999,89.432503,86.775002,87.665001,42428000
05/06/2020,87.945,89.970001,87.080002,89.199997,48174800
08/06/2020,88.772499,88.897499,86.857498,88.050003,38773600
09/06/2020,88,91.097504,87.512497,90.459999,46848800
10/06/2020,91.677498,95,91.535004,93.667503,63218000
11/06/2020,91.5,92.612503,87.860001,87.962502,58365200
12/06/2020,91.625,91.872498,87.032501,89.324997,57090800
15/06/2020,88.152496,91.822502,87.4375,91.737503,40000400
16/06/2020,92.25,92.667503,88.387497,90.684998,53571600
17/06/2020,91.137497,92.989998,90.702499,92.360001,40830400
18/06/2020,92.269997,92.824997,91.144997,92.18,25440800
19/06/2020,92.425003,94.449997,92.272499,92.612503,52416000
22/06/2020,93,95.3125,92.732498,95.267502,39846800
23/06/2020,95.510002,96.425003,94.074997,94.5,37510800
24/06/2020,94.762497,95.565002,91.445,92.355003,44937200
25/06/2020,93.557503,95.050003,91.822502,94.900002,37607200
26/06/2020,95,95,91.25,91.550003,59208400
29/06/2020,91.697502,92.044998,89,92,34224800
30/06/2020,93.139999,95.262497,92.665001,94.977501,36789200
01/07/2020,95.207497,95.7575,94.129997,95.300003,32664800
02/07/2020,96.389999,97.375,95.782501,96.122498,36405600
06/07/2020,97.417503,99.087502,97.125,98.392502,31589200
07/07/2020,99.462502,100.699997,98.5075,98.717499,35780000
08/07/2020,99.9375,102.25,99.654999,102.160004,36548000
09/07/2020,103.802498,105.699997,102.334999,105.089996,49454800
10/07/2020,105.887497,106.552498,103.787498,104.792503,49767600
13/07/2020,105.949997,107.922501,100.25,100.522499,45707600
14/07/2020,100.75,104.027496,97.855003,103.769997,54267600
15/07/2020,104.142502,104.330002,100.557503,102.272499,40398400
16/07/2020,100.150002,102.067497,98.955002,101.347504,34496400
17/07/2020,102.254997,102.485001,100.877502,102.014999,26628400
20/07/2020,102.7425,105.3125,101.567497,105.107498,28485200
21/07/2020,105.129997,105.599998,102.8675,103.285004,27703600
22/07/2020,103.675003,106.025002,102.915001,104.387497,36729200
23/07/2020,104.5,105.470001,100.3125,101.297501,41166000
24/07/2020,98.75,103.647499,97.769997,101.945,47329200
27/07/2020,102.322502,104.417503,102.177498,104.214996,29213200
28/07/2020,103.7425,103.82,102.092499,102.154999,27163600
29/07/2020,103.907501,105.162498,103.470001,104.654999,28450800
30/07/2020,103.75,106.230003,102.952499,106.139999,30888000
31/07/2020,105.6325,107.665001,104.330002,106.147499,38608000
03/08/2020,107.324997,110.987503,107.152496,110.102501,41272000
04/08/2020,110.5,112.277496,109.059998,112.277496,31033600
05/08/2020,112.440002,113.717499,111.662498,112.8675,24992400
06/08/2020,113.497498,113.580002,111.787498,113.355003,24431600
07/08/2020,113.125,115.047501,110.375,111.995003,34251600
10/08/2020,113.342499,114.082497,108.565002,111.650002,42779600
11/08/2020,110.737503,111.3675,107.957497,108.5,35451200
12/08/2020,109.907501,114.669998,109.582497,114.402496,46441200
13/08/2020,115.459999,117.217499,113.557503,114.43,37446000
14/08/2020,115.300003,117.047501,114.404999,115.639999,36643600
17/08/2020,118.512497,124.097504,118.172501,123.370003,62130000
18/08/2020,124.5,124.959999,120.862503,122.607498,50344800
19/08/2020,122.964996,123.150002,120.980003,121.385002,62262400
20/08/2020,119.75,123.75,118.787498,121.410004,92138800
21/08/2020,122.017502,128.087494,121.952499,126.834999,99986800
24/08/2020,128.837494,129.125,125.074997,127.202499,49056400
25/08/2020,126.307503,127.612503,125.737503,127.5,28907600
26/08/2020,127.9925,128.684998,126.777496,127.730003,32124400
27/08/2020,127.815002,128.5,125.665001,126.282501,31760400
28/08/2020,126.75,131.479996,126.425003,131.477493,53716000
31/08/2020,131.827499,135.75,130.377502,133.744995,50084000
01/09/2020,134.800003,139.9375,134.365005,138.210007,51131600
02/09/2020,147.037506,147.267502,139,143.464996,87401200
03/09/2020,138.287506,138.845001,128.787506,130.154999,94512800
04/09/2020,127.837502,131.75,117.047501,126.224998,146368400
08/09/2020,117.345001,125.5,117.042503,119.129997,79572800
09/09/2020,124,128.092499,122.317497,127.150002,73620000
10/09/2020,129.892502,130.652496,121.669998,123.1175,69868400
11/09/2020,124.855003,126.525002,118.957497,121.644997,63692800
14/09/2020,130.809998,133.149994,126.3125,128.722504,120174400
15/09/2020,132.800003,132.987503,128.277496,129.910004,72755600
16/09/2020,129.572495,130.927505,125.137497,125.144997,55638400
17/09/2020,121.322502,125.897499,120.347504,124.635002,79251200
18/09/2020,125.9375,126.324997,119.887497,121.892502,69846000
21/09/2020,119.25,125.224998,119.044998,125.172501,72104400
22/09/2020,125.75,126.480003,121.555,126.377502,64645200
23/09/2020,125.754997,127.269997,120.792503,121.237503,64701200
24/09/2020,120.722504,125.695,120.139999,123.480003,73124000
25/09/2020,124.474998,128.835007,122.457497,128.737503,58801600
28/09/2020,130.402496,130.517502,127.5,130.350006,57380800
29/09/2020,129.375,134.427505,129.332504,132.257507,62146000
30/09/2020,131.574997,136.225006,131.502502,135.304993,68918400
01/10/2020,137.580002,137.627502,134.607498,136.145004,52500400
02/10/2020,132.25,135.195007,130.509995,130.622498,55249600
05/10/2020,132.360001,136.442505,132.227493,136.425003,47982000
06/10/2020,138.300003,141.419998,136.649994,137.365005,78442000
07/10/2020,139.997498,141.192505,138.634995,139.639999,41808400
08/10/2020,140.75,140.845001,137.580002,138.387497,37890000
09/10/2020,137.669998,138.242493,136.607498,137.627502,34689200
12/10/2020,139.895004,143.470001,139.125,142.259995,43474400
13/10/2020,142.964996,143.485001,140.1875,142.482498,34460400
14/10/2020,142.904999,143.427505,139.600006,140.952499,27610000
15/10/2020,138.107498,140.057495,137.677505,139.699997,26722400
16/10/2020,140.367493,141.214996,137.925003,138.115005,24239200
19/10/2020,139.029999,139.835007,134.067505,134.977493,29806800
20/10/2020,135.835007,137.997498,135.070007,136.455002,22921200
21/10/2020,136.25,137.914993,134.774994,135.247498,21959600
22/10/2020,135.225006,136.117493,132.317505,133.610001,29048000
23/10/2020,134.5,135.932495,132.912506,135.902496,23348400
26/10/2020,134.270004,136.927505,130.384995,131.412506,33689600
27/10/2020,133.059998,134.419998,131.914993,133.967499,25052000
28/10/2020,131.979996,132.600006,126.089996,126.269997,37652000
29/10/2020,128.384995,131.927505,127.5,130.240005,32008000
30/10/2020,128.5,129.365005,123,125.339996,41682000
02/11/2020,126.577499,128.367493,123.949997,125.807503,29965200
03/11/2020,127.084999,131.050003,126.027496,130.195007,27290000
04/11/2020,133.892502,138.274994,133.369995,137.942505,41022800
05/11/2020,141.625,143.389999,139.910004,141.600006,31902800
06/11/2020,141.097504,145.887497,138.949997,145.619995,38334800
09/11/2020,145.524994,146.914993,136.107498,136.307495,58297600
10/11/2020,136.065002,136.065002,126.282501,127.699997,64406800
11/11/2020,130.537506,134.350006,129.482498,134.179993,40474400
12/11/2020,134.789993,137.660004,133.160004,134.567505,36581200
13/11/2020,136.272507,136.6875,130.592499,132.970001,34631200
16/11/2020,131.725006,136.494995,131.559998,135.152496,41377600
17/11/2020,135.524994,135.962494,133.037506,134.222504,31202800
18/11/2020,134.652496,136.057495,131.850006,134.287506,51092400
19/11/2020,132.127502,134.875,131,134.402496,56593600
20/11/2020,134.539993,134.945007,130.649994,130.877502,34108800
23/11/2020,131.712494,133.824997,130.154999,131.399994,36135600
24/11/2020,131.425003,131.619995,128.850006,129.577499,34650000
25/11/2020,130.324997,132.695007,130.199997,132.347504,25991600
27/11/2020,133.75,134.074997,131.705002,132.612503,16727600
30/11/2020,132.649994,134.125,129.722504,134.014999,28695200
01/12/2020,134.922501,135.287506,132.282501,133.899994,29694800
02/12/2020,133.505005,136.735001,132.342499,135.445007,28336000
03/12/2020,135.875,136.600006,133.289993,133.960007,19952000
04/12/2020,134.485001,135.600006,133.887497,135.582504,20224400
07/12/2020,136.012497,137.3125,135,136.067505,22324400
08/12/2020,135.850006,135.987503,132.815002,133.5,27192000
09/12/2020,133.005005,134.139999,128.682495,129.307495,40130000
10/12/2020,128.690002,130.6875,128.494995,129.722504,20776400
11/12/2020,129.672501,130.199997,128.229996,130.132507,20926400
14/12/2020,130.880005,133.887497,130.774994,133.087494,27015600
15/12/2020,134.397507,134.639999,131.867493,133.604996,19301600
16/12/2020,134.225006,134.372498,132.125,132.425003,22311600
17/12/2020,133.667496,133.794998,131.785004,133.412506,23138400
18/12/2020,133.789993,134.050003,130.705002,132.720001,34206400
21/12/2020,130.747498,133.699997,129.675003,133.322495,30233200
22/12/2020,133.192505,133.372498,130.539993,132.782501,18558000
23/12/2020,132.559998,132.75,130.050003,130.092499,17914400
24/12/2020,130.372498,131.324997,129.387497,129.9375,9788400
28/12/2020,130.625,130.625,127.6325,129,21256400
29/12/2020,129.25,130.725006,128.422501,129.432495,17037200
30/12/2020,129.902496,132.137497,128.967499,131.457504,22539600
31/12/2020,131.365005,131.509995,129.149994,130.550003,19242400
04/01/2021,131.042496,136.524994,129.625,131.134995,56064000
05/01/2021,130.997498,134.434998,130.869995,134.047501,32276000
06/01/2021,132.225006,132.449997,125.860001,126.144997,58042400
07/01/2021,129.675003,133.777496,128.865005,133.440002,46148000
08/01/2021,133.625,134.210007,130.419998,132.767502,29252800
11/01/2021,134.1875,139.610001,133.625,136.214996,51834400
12/01/2021,137.524994,137.544998,133.449997,134.847504,29147600
13/01/2021,134.899994,136.25,133.850006,135.317505,21002800
14/01/2021,135.75,135.997498,131.804993,132.002502,28312000
15/01/2021,132.279999,133.252502,128.485001,128.595001,27778000
19/01/2021,130.162506,130.940002,128.440002,130.252502,22618800
20/01/2021,131.117493,134.304993,130.567505,133.657501,25857200
21/01/2021,134.184998,139.992493,132.529999,138.675003,33778000
22/01/2021,137.399994,138.417496,136.272507,137.125,24682000
25/01/2021,137.817505,138.285004,132.365005,136.532501,25111200
26/01/2021,135.804993,136.447495,133.875,134.352493,16398000
27/01/2021,132.300003,132.327499,127.9375,129.177505,37127200
28/01/2021,129.962494,133.397507,129.604996,130.509995,22831600
29/01/2021,130.75,133.347504,129.115005,129.897507,27155200
01/02/2021,130.532501,132.707504,129.027496,132.369995,21720400
02/02/2021,133.987503,135.720001,132.854996,135.567505,22044000
03/02/2021,136.360001,139.317505,135.164993,135.304993,24540800
04/02/2021,135.309998,136.735001,133.377502,136.642502,20134000
05/02/2021,137.25,137.372498,135.457504,135.910004,16915200
08/02/2021,137.272507,144.737503,137.272507,144.387497,43462400
09/02/2021,143.407501,145.832504,142.225006,142.632507,28756000
10/02/2021,144.632507,149.050003,143.414993,147.642502,48535200
11/02/2021,149.802505,152.722504,149.25,152.507507,45082800
12/02/2021,150.5,152.912506,147.75,149.612503,37475600
16/02/2021,150.642502,153.725006,149.5,153.302505,32196000
17/02/2021,151.710007,152.235001,147.800003,149.059998,27475600
18/02/2021,147.289993,148.732498,145.75,148.289993,23386800
19/02/2021,150.244995,151.770004,148.467499,149.264999,27172400
22/02/2021,147.747498,151.332504,143.25,143.557495,32588400
23/02/2021,140.752502,142.387497,133.895004,141.419998,39178000
24/02/2021,141.227493,145.067505,137.559998,144.990005,44832000
25/02/2021,140.455002,143.747498,132.162506,133.074997,82443600
26/02/2021,137.524994,138.544998,133.610001,137.145004,50093200
01/03/2021,138.75,139.25,135.532501,138.417496,35318400
02/03/2021,139,139.205002,133.960007,134.0625,26411600
03/03/2021,134.262497,134.514999,127.987503,128.047501,37759200
04/03/2021,128.007507,129.75,120.837502,123.702499,57334400
05/03/2021,125.5,125.5,116.792503,124.614998,54284000
08/03/2021,124.5,124.712502,115.665001,115.932503,54311200
09/03/2021,121.302498,126.167503,120.592499,125.202499,52182400
10/03/2021,128.404999,129.800003,124.574997,124.682503,38437600
11/03/2021,129.5,130.462494,127.345001,129.934998,29991600
12/03/2021,126.482498,128.887497,125.900002,128.559998,24396400
15/03/2021,128.647507,132.067505,127.672501,131.912506,22198800
16/03/2021,133.565002,135.125,131.167496,132.912506,27212800
17/03/2021,130.397507,134.532501,129.895004,133.412506,24386400
18/03/2021,131.365005,131.839996,127.169998,127.224998,29389600
19/03/2021,127.5,129.214996,126.125,128.457504,29920800
22/03/2021,129.127502,133.945007,129.067505,131.862503,29780400
23/03/2021,132.542496,133.445007,130.212494,130.707504,22204800
24/03/2021,131.512497,131.592499,126.3675,126.43,24584000
25/03/2021,124.995003,127.147499,122.720001,125.352501,29514400
26/03/2021,125.544998,128.5625,123.735001,128.392502,36396800
29/03/2021,128.202499,130.625,127,129.482498,27352000
30/03/2021,128.419998,129.752502,127.050003,128.717499,20020400
31/03/2021,130.154999,134.705002,129.824997,133.482498,31477600
01/04/2021,135.722504,138.699997,135.112503,138.117493,30827600
05/04/2021,138.675003,140.139999,137.330002,139.875,25567200
06/04/2021,139.997498,140.542496,137.735001,138.615005,19174400
07/04/2021,138.807495,142.434998,137.115005,141.434998,25128400
08/04/2021,142.527496,144.714996,142.490005,143.169998,24441600
09/04/2021,142.139999,144.080002,141.75,144,19517200
12/04/2021,142.897507,153.524994,141.392502,152.089996,86932400
13/04/2021,152.315002,157,151.257507,156.794998,67621200
14/04/2021,156.25,157.205002,152.274994,152.770004,38550000
15/04/2021,156.625,162.142502,156.315002,161.372498,59848000
16/04/2021,160.529999,161.657501,158.652496,159.125,33520800
19/04/2021,155.365005,158.074997,152.330002,153.617493,40442000
20/04/2021,153.232498,154.970001,149.630005,151.712494,33413200
21/04/2021,151.1875,153.625,151.022507,153.604996,21677600
22/04/2021,153.75,154.384995,147.835007,148.502502,27778800
23/04/2021,149.342499,153.350006,149.002502,152.652496,22750000
26/04/2021,151.850006,154.789993,151.25,154.779999,19779600
27/04/2021,155.785004,156.705002,153.544998,153.817505,16457200
28/04/2021,153.645004,155.322495,152.154999,152.767502,20941600
29/04/2021,154,154.365005,150.714996,153.247498,17319600
30/04/2021,151.744995,153.649994,149.970001,150.095001,20191200
03/05/2021,151.25,152.467499,147.875,148.367493,20391200
04/05/2021,146.372498,146.375,140.102493,143.512497,40532400
05/05/2021,147.089996,148.134995,143.875,144.585007,29202400
06/05/2021,144.952499,145.712494,142.179993,145.229996,19338000
07/05/2021,148.082504,149.707504,146.717499,148.122498,22932800
10/05/2021,147.872498,148.059998,142.5,142.657501,26890400
11/05/2021,138.25,143.547501,137.5,143.0625,28558400
12/05/2021,140.095001,142.602493,137.092499,137.585007,30340800
13/05/2021,140.337494,140.807495,134.589996,136.652496,28540400
14/05/2021,138.899994,143.279999,137.485001,142.429993,25861600
17/05/2021,141.570007,141.692505,138.535004,141.654999,21698000
18/05/2021,142.669998,144.042496,140.039993,140.157501,18625600
19/05/2021,135.664993,140.794998,135.432495,140.657501,34400000
20/05/2021,143.024994,146.837494,142.705002,146.125,32159200
21/05/2021,151.637497,152.220001,148.695007,149.917496,67299200
24/05/2021,152.125,157.449997,151.759995,156.119995,55481600
25/05/2021,157.660004,158.184998,154.824997,156.477493,43540800
26/05/2021,157.342499,157.9375,155.862503,157,37044000
27/05/2021,156.997498,157.5,154.600006,154.880005,58147600
28/05/2021,155.009995,162.774994,155.009995,162.445007,64453600
01/06/2021,162.699997,163.882507,159.032501,162.645004,47280400
02/06/2021,162.522507,169.1875,162.354996,167.782501,59416800
03/06/2021,167.007507,172.589996,165.830002,169.697495,58000800
04/06/2021,171.125,176.610001,170.955002,175.782501,61712000
07/06/2021,175.712494,178.125,171.927505,176.190002,57575600
08/06/2021,175.272507,176.214996,172.509995,174.570007,32384800
09/06/2021,175.157501,175.75,172.557495,173.582504,38165600
10/06/2021,173.5,174.919998,171.759995,174.25,28777200
11/06/2021,174.794998,179.392502,174.4375,178.252502,41630800
14/06/2021,179.059998,180.395004,176.627502,180.1875,32137600
15/06/2021,179.149994,180.162506,177.279999,177.884995,24303200
16/06/2021,177.907501,179.547501,175.845001,178.102493,30712400
17/06/2021,177.744995,188.350006,177.5625,186.572495,80965600
18/06/2021,187.839996,193.75,185.839996,186.387497,96885600
21/06/2021,184.352493,185.365005,178.227493,184.272507,67238400
22/06/2021,184.714996,189.637497,183.860001,188.867493,58014400
23/06/2021,190.077499,191.527496,189.077499,190.572495,33235600
24/06/2021,192.277496,194.199997,190.882507,192.054993,32092400
25/06/2021,192.804993,193.455002,188.945007,190.309998,27836400
28/06/2021,193.612503,200.787506,193.190002,199.850006,49543600
29/06/2021,198.824997,200.987503,196.570007,200.267502,36763200
30/06/2021,199.992493,201.625,198.637497,200.024994,32656800
01/07/2021,201.25,204.559998,200.190002,202.119995,48013600
02/07/2021,204.402496,205.052505,202.877502,204.869995,34276400
06/07/2021,207.375,208.419998,203.502502,206.985001,44670800
07/07/2021,208.535004,208.75,203.320007,203.717499,41842800
08/07/2021,198.565002,201.330002,197.007507,199.027496,50330000
09/07/2021,199.625,200.802505,197.542496,200.502502,29662400
12/07/2021,202.399994,205.327499,201.877502,205.125,32198400
13/07/2021,204.005005,204.612503,201.139999,202.5,29070800
14/07/2021,203.577499,204.177505,197.527496,198.414993,38010000
15/07/2021,198.117493,198.470001,188.585007,189.662506,55056400
16/07/2021,190.304993,191.570007,180.729996,181.610001,68822400
19/07/2021,179.152496,190.419998,178.654999,187.797501,74906000
20/07/2021,187.300003,188.380005,181.639999,186.119995,43468700
21/07/2021,188.820007,195.270004,187.419998,194.100006,37101700
22/07/2021,196.419998,198.869995,192.759995,195.940002,32382600
23/07/2021,196.559998,197,192.5,195.580002,19567200
26/07/2021,193.110001,194.419998,189.139999,192.940002,20394300
27/07/2021,192.649994,196.220001,187.410004,192.080002,24886300
28/07/2021,193.190002,196.460007,189.949997,195.029999,20219100
29/07/2021,195.190002,198.529999,193.279999,196.619995,19078100
30/07/2021,194.179993,196.300003,192.630005,194.990005,18349700
02/08/2021,197,199.610001,193.610001,197.5,21744400
03/08/2021,197.399994,202.220001,192.199997,198.149994,30181100
04/08/2021,199.899994,203.179993,198.279999,202.740005,23130900
05/08/2021,205,207.330002,203.419998,206.369995,21143500
06/08/2021,205.240005,205.699997,202.100006,203.660004,17849700
09/08/2021,204.460007,205.080002,201.429993,202.949997,14644300
10/08/2021,203.220001,204.300003,198.350006,199.360001,17923800
11/08/2021,200.429993,200.490005,194.300003,196.990005,18592500
12/08/2021,198.699997,200.289993,196.199997,199.050003,15165200
13/08/2021,199.050003,202.139999,198.509995,201.880005,18306300
16/08/2021,201.350006,202.869995,194.529999,199.5,21087600
17/08/2021,196.850006,197.699997,192.669998,194.580002,20458500
18/08/2021,195,196.339996,190,190.399994,28591300
19/08/2021,194.940002,204.949997,187.619995,197.979996,76655500
20/08/2021,199.910004,208.649994,199.330002,208.160004,67574100
23/08/2021,209.710007,219.970001,209.5,219.580002,57580700
24/08/2021,217.529999,219.589996,215.350006,217.929993,29729900
25/08/2021,217.369995,224.699997,217.220001,222.130005,34770100
26/08/2021,222,223.399994,217.899994,220.679993,23794000
27/08/2021,221.839996,227.220001,221.669998,226.360001,30472200
30/08/2021,228.300003,230.429993,225.509995,226.880005,26258000
31/08/2021,226.949997,226.949997,221.199997,223.850006,25985000
01/09/2021,224.850006,226.970001,223.570007,224.410004,20176700
02/09/2021,225.179993,225.929993,222.949997,223.960007,18783400
03/09/2021,223.25,229.860001,222,228.429993,28053200
07/09/2021,228.330002,228.990005,225.220001,226.619995,19810700
08/09/2021,225.130005,226.100006,219.770004,223.389999,25443400
09/09/2021,223.119995,225.380005,221.309998,221.770004,19685600
10/09/2021,223.479996,226.259995,222.699997,224.779999,24837600
13/09/2021,226.839996,229.639999,218.580002,221.520004,29750000
14/09/2021,222.75,224.100006,220.860001,222.419998,19975500
15/09/2021,223.089996,223.669998,219.660004,223.410004,16653800
16/09/2021,221.830002,222.770004,219.270004,222.419998,15603300
17/09/2021,223,223.210007,218.300003,219,29450300
20/09/2021,211.460007,214.330002,206.619995,211.130005,34944000
21/09/2021,214.169998,214.25,209.5,212.460007,20468800
22/09/2021,213.660004,219.600006,211.960007,219.410004,26872600
23/09/2021,221.399994,225.350006,218.899994,224.820007,24855500
24/09/2021,220.699997,221.490005,218.610001,220.809998,21765500
27/09/2021,217.100006,217.990005,213.25,216.600006,24521500
28/09/2021,212.139999,214.190002,206.509995,206.990005,34306900
29/09/2021,209.399994,210.169998,204.669998,205.169998,21839400
30/09/2021,207.679993,210.660004,206.880005,207.160004,22100900
01/10/2021,207.5,208.589996,202.029999,207.419998,24097800
04/10/2021,205.039993,205.419998,195.550003,197.320007,34563500
05/10/2021,199.5,206.479996,198.539993,204.509995,27928200
06/10/2021,201.199997,207.199997,200.800003,207,29720200
07/10/2021,210.919998,213.220001,209.720001,210.75,25691900
08/10/2021,211.009995,212.059998,207.75,208.309998,15125800
11/10/2021,205.75,210.630005,205.110001,206.949997,16338800
12/10/2021,208.279999,210.570007,205.279999,206.710007,16213400
13/10/2021,209.179993,209.899994,207.130005,209.389999,18065200
14/10/2021,212.880005,217.550003,211.220001,217.460007,24358900
15/10/2021,218.100006,219.309998,216.619995,218.619995,22699400
18/10/2021,217.490005,222.910004,216.440002,222.220001,18949400
19/10/2021,222.759995,223.789993,220.369995,222.899994,16147300
20/10/2021,223.050003,224.330002,219.820007,221.029999,14627600
21/10/2021,220.970001,227.110001,220.830002,226.919998,18759000
22/10/2021,228.229996,231.300003,225.610001,227.259995,24938400
25/10/2021,229.729996,233.550003,227.699997,231.660004,23023500
26/10/2021,239.889999,252.589996,239.240005,247.169998,48589800
27/10/2021,244.740005,250.899994,242.820007,244.509995,24599000
28/10/2021,248.779999,249.5,245.229996,249.410004,23420400
29/10/2021,250.009995,257.089996,250,255.669998,29250300
01/11/2021,256.48999,258.940002,252.270004,258.269989,26574000
02/11/2021,258.220001,266.779999,258,264.01001,29411200
03/11/2021,266.700012,267.839996,262.350006,265.980011,23991000
04/11/2021,272.290009,313.649994,271.179993,298.01001,115363100
05/11/2021,301.869995,314,294.100006,297.519989,85126000
08/11/2021,301.48999,311,299.070007,308.040009,50310100
09/11/2021,322.820007,323.100006,299.640015,306.570007,64674600
10/11/2021,293.559998,308.5,287.779999,294.589996,63620600
